date,open,close
2015-03-06,28.577550244683298,28.176931381225586
2015-03-09,28.479621776355522,28.297117233276367
2015-03-10,28.13464212997099,27.71176528930664
2015-03-11,27.76519149615213,27.2065486907959
2015-03-12,27.22212331535712,27.698415756225586
2015-03-13,27.687289634604028,27.507009506225586
2015-03-16,27.571555674706993,27.809701919555664
2015-03-17,28.021132709844032,28.274858474731445
2015-03-18,28.26595129587465,28.593124389648438
2015-03-19,28.655451307109757,28.377243041992188
2015-03-20,28.544166501534818,28.021135330200195
2015-03-23,28.292666278344058,28.31269645690918
2015-03-24,28.317154267611016,28.19696807861328
2015-03-25,28.16357737452431,27.46026611328125
2015-03-26,27.322274764596163,27.65167236328125
2015-03-27,27.725129098036966,27.43134117126465
2015-03-30,27.60938938493857,28.125743865966797
2015-03-31,28.06342370286021,27.6939640045166
2015-04-01,27.78076687320234,27.65390396118164
2015-04-02,27.827510972263273,27.89205551147461
2015-04-06,27.702873057178902,28.34386444091797
2015-04-07,28.40840100803854,28.045618057250977
2015-04-08,28.010006426922278,27.954364776611328
2015-04-09,28.010007694885584,28.16802978515625
2015-04-10,28.032265587583318,28.288217544555664
2015-04-13,28.570873036627983,28.232572555541992
2015-04-14,28.265958678402846,28.11016273498535
2015-04-15,28.13464667828012,28.216995239257812
2015-04-16,28.105716445750787,28.081233978271484
2015-04-17,27.943234529274136,27.765180587768555
2015-04-20,27.947691810904374,28.39950180053711
2015-04-21,28.510784531304967,28.245929718017578
2015-04-22,28.263729612164116,28.62651252746582
2015-04-23,28.555297152717507,28.860212326049805
2015-04-24,29.042719794092143,28.99597930908203
2015-04-27,29.447782846083186,29.523454666137695
2015-04-28,29.926304095966827,29.058292388916016
2015-04-29,28.969270286299476,28.63096809387207
2015-04-30,28.63096684646575,27.854209899902344
2015-05-01,28.065655601372377,28.699970245361328
2015-05-04,28.82236964761207,28.644315719604492
2015-05-05,28.521913771311066,27.998884201049805
2015-05-06,28.168032529661616,27.823055267333984
2015-05-07,27.885629487903955,27.99514389038086
2015-05-08,28.312505520185685,28.522592544555664
2015-05-11,28.471194739748423,28.232053756713867
2015-05-12,28.071140018552697,28.131484985351562
2015-05-13,28.194056753833664,28.16276741027832
2015-05-14,28.475669960314683,28.819852828979492
2015-05-15,28.846666876510024,28.779617309570312
2015-05-18,28.692455210905617,29.096982955932617
2015-05-19,29.20872075144454,29.070154190063477
2015-05-20,29.054524801222765,29.067934036254883
2015-05-21,29.070161939434502,29.365175247192383
2015-05-22,29.412110659829,29.622194290161133
2015-05-26,29.635608709733482,28.969587326049805
2015-05-27,29.130503564331832,29.510446548461914
2015-05-28,29.470219283794904,29.45233917236328
2015-05-29,29.329416737492505,29.117095947265625
2015-06-01,29.117097420954007,29.17520523071289
2015-06-02,29.023230822614153,29.045581817626953
2015-06-03,29.20203071535272,29.081340789794922
2015-06-04,28.960649406130152,28.911479949951172
2015-06-05,28.942773222478493,28.75279998779297
2015-06-08,28.80867579740809,28.56283187866211
2015-06-09,28.316980038004523,28.47789764404297
2015-06-10,28.589643200734034,28.804201126098633
2015-06-11,28.8712495066725,28.73938751220703
2015-06-12,28.64998902911091,28.422021865844727
2015-06-15,28.18287352996629,28.366140365600586
2015-06-16,28.390736517876093,28.518129348754883
2015-06-17,28.544942620252378,28.451074600219727
2015-06-18,28.435430619491505,28.58070182800293
2015-06-19,28.542711069651634,28.29463005065918
2015-06-22,28.493544589825905,28.52036476135254
2015-06-23,28.491311901634834,28.390737533569336
2015-06-24,28.430959800526097,28.63210678100586
2015-06-25,28.79973222259295,28.495777130126953
2015-06-26,28.53376977946825,28.328153610229492
2015-06-29,28.039842802194055,27.83199119567871
2015-06-30,28.06442952719678,28.033140182495117
2015-07-01,28.361679619899824,28.29463005065918
2015-07-02,28.25663182378577,28.258867263793945
2015-07-06,27.923626480488263,28.160531997680664
2015-07-07,28.135949952635713,28.091251373291016
2015-07-08,27.820818700782862,27.393939971923828
2015-07-09,27.680015055804134,26.8351993560791
2015-07-10,27.253135750300856,27.55261993408203
2015-07-13,27.94373378777837,28.084537506103516
2015-07-14,28.16947919733043,28.073375701904297
2015-07-15,28.09795590249705,28.343801498413086
2015-07-16,28.549420418778837,28.721511840820312
2015-07-17,28.84890083285898,28.969587326049805
2015-07-20,29.271309318307836,29.51715660095215
2015-07-21,29.691492612570716,29.222148895263672
2015-07-22,27.26431042059781,27.986204147338867
2015-07-23,28.205233965707485,27.97279930114746
2015-07-24,28.008555666574285,27.825288772583008
2015-07-27,27.51015169454383,27.43863296508789
2015-07-28,27.574970245361328,27.574970245361328
2015-07-29,27.523570362234157,27.487810134887695
2015-07-30,27.338067666875485,27.3492431640625
2015-07-31,27.40064200931833,27.110097885131836
2015-08-03,27.15479960021046,26.470901489257812
2015-08-04,26.242929960095648,25.621610641479492
2015-08-05,25.24390269629094,25.79146957397461
2015-08-06,26.036184672313123,25.847597122192383
2015-08-07,25.724117682782484,25.93515396118164
2015-08-10,26.161909053278666,26.878089904785156
2015-08-11,26.449276656821382,25.479402542114258
2015-08-12,25.263879047707533,25.872295379638672
2015-08-13,26.051906618614048,25.852094650268555
2015-08-14,25.665742732593245,26.033935546875
2015-08-17,26.051908501604345,26.30335807800293
2015-08-18,26.13945686233631,26.15517234802246
2015-08-19,26.065370553726364,25.82065773010254
2015-08-20,25.611861719870426,25.290815353393555
2015-08-21,24.792411060837015,23.743959426879883
2015-08-24,21.29906277303558,23.15125274658203
2015-08-25,24.945079116046035,23.290454864501953
2015-08-26,24.042552150961182,24.62627410888672
2015-08-27,25.196527298438387,25.351436614990234
2015-08-28,25.183050280478742,25.434499740600586
2015-08-31,25.151623970115825,25.315515518188477
2015-09-01,24.729548627105544,24.18399429321289
2015-09-02,24.74750986033989,25.221220016479492
2015-09-03,25.254895903691754,24.778940200805664
2015-09-04,24.46462726179692,24.531978607177734
2015-09-08,25.08876317312035,25.214487075805664
2015-09-09,25.540025161020697,24.729551315307617
2015-09-10,24.75648687238155,25.272855758666992
2015-09-11,25.097739695285533,25.641048431396484
2015-09-14,26.173136068155117,25.888010025024414
2015-09-15,26.027206024671482,26.105783462524414
2015-09-16,26.09904000038144,26.13496208190918
2015-09-17,25.966584151945153,25.575939178466797
2015-09-18,25.192039064084668,25.470428466796875
2015-09-21,25.5198143218038,25.865556716918945
2015-09-22,25.454704973516744,25.459196090698242
2015-09-23,25.51084325116775,25.665754318237305
2015-09-24,25.425527647267216,25.818416595458984
2015-09-25,26.141702986561604,25.75330352783203
2015-09-28,25.56022862933393,25.24367332458496
2015-09-29,25.331234485791757,24.484838485717773
2015-09-30,24.73404223826543,24.763229370117188
2015-10-01,24.48707634396447,24.60157585144043
2015-10-02,24.249104308937568,24.781187057495117
2015-10-05,24.6689313610986,24.870988845825195
2015-10-06,24.837309527895236,24.989974975585938
2015-10-07,25.086516258580357,24.870988845825195
2015-10-08,24.738525344065252,24.583614349365234
2015-10-09,24.695869933660607,25.17182731628418
2015-10-12,25.308775428101356,25.05508041381836
2015-10-13,24.8799710020284,25.09774398803711
2015-10-14,24.98548808286365,24.743019104003906
2015-10-15,24.904662394999534,25.113454818725586
2015-10-16,25.09549289579994,24.929357528686523
2015-10-19,24.875476153189293,25.08426856994629
2015-10-20,24.996714365285325,25.542268753051758
2015-10-21,25.593897584367145,25.540016174316406
2015-10-22,25.66799210227932,25.930665969848633
2015-10-23,26.200079270371326,26.73440933227539
2015-10-26,26.509903958278397,25.88128089904785
2015-10-27,25.908217659825137,25.71738624572754
2015-10-28,26.251715570738316,26.777063369750977
2015-10-29,26.649084782875654,27.059934616088867
2015-10-30,27.163215466453153,26.828699111938477
2015-11-02,27.120555380781713,27.205867767333984
2015-11-03,27.11831286817819,27.51793670654297
2015-11-04,27.64366030440483,27.38996696472168
2015-11-05,27.473390486687432,27.263704299926758
2015-11-06,27.306543147398287,27.295269012451172
2015-11-09,27.272722405382584,27.184789657592773
2015-11-10,26.357318806814234,26.328006744384766
2015-11-11,26.237821625828612,26.17919921875
2015-11-12,26.213021985245653,26.09126853942871
2015-11-13,25.974021066496764,25.329179763793945
2015-11-16,25.112729637200466,25.744043350219727
2015-11-17,25.910893680503573,25.633567810058594
2015-11-18,26.10029180106284,26.44525909423828
2015-11-19,26.52416406599485,26.781198501586914
2015-11-20,26.87589685932573,26.89844512939453
2015-11-23,26.89167552524938,26.54896354675293
2015-11-24,26.454278879431442,26.803754806518555
2015-11-25,26.878152111664146,26.612098693847656
2015-11-27,26.670723952232372,26.562498092651367
2015-11-30,26.60307709864564,26.6729736328125
2015-12-01,26.77443398769232,26.45652198791504
2015-12-02,26.456525834016308,26.217529296875
2015-12-03,26.27840057601311,25.974016189575195
2015-12-04,25.994314909336165,26.837568283081055
2015-12-07,26.826293943140787,26.66846466064453
2015-12-08,26.497107776880153,26.65719223022461
2015-12-09,26.524162491483757,26.068716049194336
2015-12-10,26.163415792559743,26.192726135253906
2015-12-11,25.97176097173341,25.51856803894043
2015-12-14,25.293108820098706,25.360750198364258
2015-12-15,25.238992673175122,24.91206169128418
2015-12-16,25.042834319534705,25.103710174560547
2015-12-17,25.257033662969082,24.571609497070312
2015-12-18,24.555817018191348,23.906465530395508
2015-12-21,24.18830510498164,24.1995792388916
2015-12-22,24.21536177334121,24.177032470703125
2015-12-23,24.186052789368713,24.488182067871094
2015-12-24,24.576111739027386,24.357406616210938
2015-12-28,24.25820507239708,24.0845947265625
2015-12-29,24.1161522240276,24.517486572265625
2015-12-30,24.481419936987034,24.197328567504883
2015-12-31,24.127431201193346,23.732860565185547
2016-01-04,23.13536656617872,23.753150939941406
2016-01-05,23.84334091401202,23.157915115356445
2016-01-06,22.67315403228967,22.70471954345703
2016-01-07,22.249273586684012,21.746477127075195
2016-01-08,22.219965795163166,21.861469268798828
2016-01-11,22.31466290023333,22.215456008911133
2016-01-12,22.67089986748918,22.537872314453125
2016-01-13,22.61904582365759,21.95842170715332
2016-01-14,22.08693068246827,22.438661575317383
2016-01-15,21.6901131464518,21.899799346923828
2016-01-19,22.18839767456103,21.793827056884766
2016-01-20,21.442094252649422,21.823137283325195
2016-01-21,21.884014993459072,21.71265983581543
2016-01-22,22.237997442652777,22.867055892944336
2016-01-25,22.889601590857914,22.42062759399414
2016-01-26,22.531112001008523,22.544639587402344
2016-01-27,21.654037979031745,21.063308715820312
2016-01-28,21.14672917961133,21.21436882019043
2016-01-29,21.37219884846279,21.9471435546875
2016-02-01,21.75099284260383,21.741973876953125
2016-02-02,21.514244845612307,21.302305221557617
2016-02-03,21.41954953789307,21.72393226623535
2016-02-04,21.730737079835702,21.898488998413086
2016-02-05,21.880346722156467,21.313615798950195
2016-02-08,21.111864924492025,21.538047790527344
2016-02-09,21.374828116060087,21.533512115478516
2016-02-10,21.74433160335618,21.370288848876953
2016-02-11,21.261480638674737,21.241077423095703
2016-02-12,21.352157525748236,21.30681800842285
2016-02-16,21.540310419861186,21.90755271911621
2016-02-17,21.914354136949324,22.243059158325195
2016-02-18,22.406270340981095,21.8214054107666
2016-02-19,21.762466064327935,21.771533966064453
2016-02-22,21.83274713176513,21.96196174621582
2016-02-23,21.853147485168304,21.465503692626953
2016-02-24,21.304554172668524,21.785140991210938
2016-02-25,21.773802048590266,21.93475341796875
2016-02-26,22.03449880544172,21.968759536743164
2016-02-29,21.957421562465143,21.91888427734375
2016-03-01,22.13651325835009,22.789386749267578
2016-03-02,22.78485440767674,22.83926010131836
2016-03-03,22.80072265228324,23.009279251098633
2016-03-04,23.206496699205122,23.351579666137695
2016-03-07,23.211032274580887,23.09315299987793
2016-03-08,22.846059749235305,22.902732849121094
2016-03-09,22.96620422577282,22.923133850097656
2016-03-10,22.988876643166282,22.93446922302246
2016-03-11,23.17703142168694,23.18156623840332
2016-03-14,23.102220646937305,23.240501403808594
2016-03-15,23.566942910499492,23.70749282836914
2016-03-16,23.71429264251982,24.022594451904297
2016-03-17,23.92058495294607,23.984060287475586
2016-03-18,24.10646755890895,24.01125717163086
2016-03-21,24.01352242043917,24.008989334106445
2016-03-22,23.859375491492568,24.19261360168457
2016-03-23,24.138206406139542,24.058862686157227
2016-03-24,23.909246336109632,23.9545841217041
2016-03-28,24.029395906310253,23.845775604248047
2016-03-29,23.777762531955794,24.410234451293945
2016-03-30,24.63013275552653,24.836421966552734
2016-03-31,24.87268719566875,24.70720100402832
2016-04-01,24.659597530915683,24.933895111083984
2016-04-04,25.031373946976785,25.190059661865234
2016-04-05,24.82507881496581,24.893085479736328
2016-04-06,24.988299345661485,25.153783798217773
2016-04-07,24.924831418809514,24.605195999145508
2016-04-08,24.689064062059686,24.63239097595215
2016-04-11,24.70266902792122,24.71400260925293
2016-04-12,24.786544736323343,25.035907745361328
2016-04-13,25.117511153116762,25.398609161376953
2016-04-14,25.303406708694705,25.41221809387207
2016-04-15,25.41448207711589,24.902156829833984
2016-04-18,24.684534050133532,24.364898681640625
2016-04-19,24.455571674712676,24.235681533813477
2016-04-20,24.17447610009353,24.285554885864258
2016-04-21,24.240218953318198,24.022594451904297
2016-04-22,23.80496657703028,23.956850051879883
2016-04-25,23.802701214386417,23.820837020874023
2016-04-26,23.55560246076426,23.655345916748047
2016-04-27,21.762466888529023,22.175046920776367
2016-04-28,22.127438753234728,21.497234344482422
2016-04-29,21.306821883011636,21.25014877319336
2016-05-02,21.302290769018946,21.227481842041016
2016-05-03,21.354424537358057,21.576583862304688
2016-05-04,21.58110795905966,21.352149963378906
2016-05-05,21.438827171216985,21.265491485595703
2016-05-06,21.29513624976754,21.146888732910156
2016-05-09,21.21075018185487,21.16285514831543
2016-05-10,21.28601383900242,21.30653953552246
2016-05-11,21.320231675417837,21.099000930786133
2016-05-12,21.146890248583844,20.604076385498047
2016-05-13,20.52653317585696,20.645130157470703
2016-05-16,21.07163309739068,21.411460876464844
2016-05-17,21.56426022160587,21.32250213623047
2016-05-18,21.475317834318677,21.566545486450195
2016-05-19,21.58478852575027,21.48443603515625
2016-05-20,21.584794705241432,21.717077255249023
2016-05-23,21.865323782862813,21.993043899536133
2016-05-24,22.173214878155196,22.328304290771484
2016-05-25,22.503922489891956,22.720592498779297
2016-05-26,22.73427642676213,22.90077018737793
2016-05-27,22.67954169073527,22.887086868286133
2016-05-31,22.716032130013996,22.775331497192383
2016-06-01,22.58375192018023,22.456031799316406
2016-06-02,22.25988499558797,22.287254333496094
2016-06-03,22.303223574100628,22.33287239074707
2016-06-06,22.348830448630295,22.494796752929688
2016-06-07,22.636201479423054,22.58602523803711
2016-06-08,22.58374665114614,22.565502166748047
2016-06-09,22.465150329311918,22.727434158325195
2016-06-10,22.47199233617828,22.540414810180664
2016-06-13,22.508481857158543,22.20058250427246
2016-06-14,22.196028649674783,22.22795867919922
2016-06-15,22.310061512979562,22.154972076416016
2016-06-16,21.997596738890206,22.248477935791016
2016-06-17,22.03637078578012,21.742156982421875
2016-06-20,21.894968666934567,21.6897029876709
2016-06-21,21.653212362356832,21.87444305419922
2016-06-22,21.951979854766034,21.792329788208008
2016-06-23,21.88128539729008,21.917776107788086
2016-06-24,21.1902258866374,21.30198097229004
2016-06-27,21.210747847269868,20.991798400878906
2016-06-28,21.187943220155887,21.345312118530273
2016-06-29,21.43197520877647,21.530046463012695
2016-06-30,21.539176244618556,21.803739547729492
2016-07-01,21.778653190981583,21.869882583618164
2016-07-05,21.755843103078664,21.664613723754883
2016-07-06,21.575673119968283,21.78778076171875
2016-07-07,21.82654984477869,21.881288528442383
2016-07-08,22.006722111772223,22.05005645751953
2016-07-11,22.06602322071992,22.118480682373047
2016-07-12,22.161813866654306,22.21883201599121
2016-07-13,22.21655273826332,22.093393325805664
2016-07-14,22.211989979343457,22.531291961669922
2016-07-15,22.560940796966456,22.529010772705078
2016-07-18,22.510766666065777,22.768489837646484
2016-07-19,22.70690138655792,22.777605056762695
2016-07-20,22.807260777912795,22.798137664794922
2016-07-21,22.7684984113583,22.677268981933594
2016-07-22,22.63848543110948,22.50164222717285
2016-07-25,22.408129372362747,22.20058250427246
2016-07-26,22.081992233524726,22.047780990600586
2016-07-27,23.781127765258628,23.480072021484375
2016-07-28,23.452704090793322,23.79709243774414
2016-07-29,23.762882017396254,23.76744270324707
2016-08-01,23.813056783542745,24.187095642089844
2016-08-02,24.18709723374647,23.829023361206055
2016-08-03,23.90429185885431,24.127803802490234
2016-08-04,24.21035018620521,24.2768497467041
2016-08-05,24.368569912754236,24.646034240722656
2016-08-08,24.655207251081908,24.850120544433594
2016-08-09,24.818016197928273,24.951013565063477
2016-08-10,24.92808258396905,24.765274047851562
2016-08-11,24.884516568350286,24.749225616455078
2016-08-12,24.714833088196727,24.806556701660156
2016-08-15,24.797380514690566,25.10465431213379
2016-08-16,25.139047379467574,25.08172035217285
2016-08-17,25.01750918195698,25.045026779174805
2016-08-18,25.047328393929245,25.01293182373047
2016-08-19,24.941842391231983,25.07713508605957
2016-08-22,24.962482530161843,24.882225036621094
2016-08-23,24.900567312365766,24.960187911987305
2016-08-24,24.895984272529752,24.772157669067383
2016-08-25,24.62539812993419,24.66667366027832
2016-08-26,24.629988087590515,24.522212982177734
2016-08-29,24.448830927280632,24.494691848754883
2016-08-30,24.26079877620653,24.306659698486328
2016-08-31,24.22869546614797,24.32958984375
2016-09-01,24.338759750715155,24.47405242919922
2016-09-02,24.69648461254312,24.703365325927734
2016-09-06,24.74234628535585,24.696483612060547
2016-09-07,24.726298684280053,24.84783172607422
2016-09-08,24.593294214247894,24.196590423583984
2016-09-09,23.994796170441607,23.648540496826172
2016-09-12,23.53848319157382,24.178253173828125
2016-09-13,24.652916499300602,24.75381088256836
2016-09-14,24.93267135538019,25.6297664642334
2016-09-15,26.10902202180415,26.50113868713379
2016-09-16,26.397947780919704,26.35208511352539
2016-09-19,26.414003187971904,26.044816970825195
2016-09-20,25.92327728509548,26.042516708374023
2016-09-21,26.106722811970585,26.037931442260742
2016-09-22,26.221382414761266,26.283296585083008
2016-09-23,26.237430640918873,25.845314025878906
2016-09-26,25.59995676355886,25.88429832458496
2016-09-27,25.91181626549997,25.932453155517578
2016-09-28,26.070036994964525,26.129655838012695
2016-09-29,25.948504283486425,25.72378158569336
2016-09-30,25.787989928201096,25.923282623291016
2016-10-03,25.84531737734946,25.801748275756836
2016-10-04,25.925571661297255,25.911813735961914
2016-10-05,26.003540112167048,25.923282623291016
2016-10-06,26.072330939719812,26.11590003967285
2016-10-07,26.212211369981162,26.154884338378906
2016-10-10,26.375015348597262,26.611204147338867
2016-10-11,26.989567133394818,26.668537139892578
2016-10-12,26.909304602909817,26.907011032104492
2016-10-13,26.780888078092104,26.8244571685791
2016-10-14,27.030837766271492,26.9735107421875
2016-10-17,26.904717804847675,26.95516586303711
2016-10-18,27.099631432928025,26.93682289123535
2016-10-19,26.886376808308796,26.8565673828125
2016-10-20,26.796946845905822,26.84280776977539
2016-10-21,26.785482072987342,26.737327575683594
2016-10-24,26.85197586429112,26.97809600830078
2016-10-25,27.04689327772115,27.115686416625977
2016-10-26,26.21220230348918,26.50571632385254
2016-10-27,26.45986155444408,26.251192092895508
2016-10-28,26.11131612338815,26.076919555664062
2016-10-31,26.06086665557682,26.035642623901367
2016-11-01,26.017300502834686,25.565563201904297
2016-11-02,25.54492408808244,25.588491439819336
2016-11-03,25.579279079416764,25.314220428466797
2016-11-04,25.01458675206725,25.086036682128906
2016-11-07,25.371838245750364,25.447898864746094
2016-11-08,25.424849383254987,25.597713470458984
2016-11-09,25.325737494034183,25.556222915649414
2016-11-10,25.60462355477469,24.844022750854492
2016-11-11,24.689601721187557,24.99153709411621
2016-11-14,24.825583401223696,24.364612579345703
2016-11-15,24.562831665862596,24.687294006347656
2016-11-16,24.592792275878757,25.351089477539062
2016-11-17,25.309603443428,25.34187126159668
2016-11-18,25.288859544046673,25.367223739624023
2016-11-21,25.38105645094683,25.752138137817383
2016-11-22,25.802843808466104,25.768272399902344
2016-11-23,25.666856697844196,25.63689422607422
2016-11-25,25.613847083720533,25.765968322753906
2016-11-28,25.6829974470974,25.71526527404785
2016-11-29,25.533176903566115,25.68990707397461
2016-11-30,25.72217412660102,25.473249435424805
2016-12-01,25.43867576277433,25.23584747314453
2016-12-02,25.162097621171156,25.330352783203125
2016-12-05,25.353391965438583,25.14826011657715
2016-12-06,25.238153525835095,25.34187126159668
2016-12-07,25.182840857302892,25.59079933166504
2016-12-08,25.551617408966116,25.842029571533203
2016-12-09,25.885817069046983,26.263813018798828
2016-12-12,26.111694973729435,26.11400032043457
2016-12-13,26.23846290892882,26.549619674682617
2016-12-14,26.515046505325035,26.549619674682617
2016-12-15,26.59340245964421,26.69481658935547
2016-12-16,26.844639540335297,26.72939682006836
2016-12-19,26.690212668950327,26.883819580078125
2016-12-20,26.906870941075475,26.955272674560547
2016-12-21,26.92070020404036,26.98062515258789
2016-12-22,26.816980648070746,26.803152084350586
2016-12-23,26.64180581635568,26.856157302856445
2016-12-27,26.856159575117243,27.02672004699707
2016-12-28,27.086651454420092,26.911483764648438
2016-12-29,26.840026508970368,26.904563903808594
2016-12-30,26.886119876414828,26.69481658935547
2017-01-03,26.690215911425863,26.770885467529297
2017-01-04,26.701740820761334,26.740922927856445
2017-01-05,26.717871832030987,26.876907348632812
2017-01-06,26.91608880060783,27.176538467407227
2017-01-09,27.185753866605072,27.425458908081055
2017-01-10,27.374753318580193,27.4531192779541
2017-01-11,27.367842816048867,27.60063362121582
2017-01-12,27.404718252510857,27.485387802124023
2017-01-13,27.453120833640746,27.436986923217773
2017-01-17,27.27564416179909,27.65825080871582
2017-01-18,27.6582558932925,27.65595054626465
2017-01-19,27.51996391939094,27.607547760009766
2017-01-20,27.761968545862814,27.65825080871582
2017-01-23,27.658246080500277,27.676685333251953
2017-01-24,27.554525610938633,27.651329040527344
2017-01-25,27.75505753895834,28.09156608581543
2017-01-26,28.04316611778101,28.105398178100586
2017-01-27,28.15148932612858,28.107696533203125
2017-01-30,27.87259838402467,28.033937454223633
2017-01-31,27.9233040334431,27.96940040588379
2017-02-01,29.27856589631015,29.67500114440918
2017-02-02,29.49752833998011,29.62429428100586
2017-02-03,29.57358571546973,29.751060485839844
2017-02-06,29.76258683577543,30.02994728088379
2017-02-07,30.08756448077676,30.315746307373047
2017-02-08,30.27426989505373,30.43330192565918
2017-02-09,30.474961650073816,30.65320587158203
2017-02-10,30.662466795138403,30.583759307861328
2017-02-13,30.805981564963073,30.854591369628906
2017-02-14,30.89626957445426,31.25507164001465
2017-02-15,31.37080923418327,31.368492126464844
2017-02-16,31.40553614463961,31.331462860107422
2017-02-17,31.27357204255693,31.417091369628906
2017-02-21,31.53515904870679,31.643957138061523
2017-02-22,31.581455376037606,31.738866806030273
2017-02-23,31.8013796375104,31.604616165161133
2017-02-24,31.46109293625939,31.634706497192383
2017-02-27,31.74580456876812,31.69719123840332
2017-02-28,31.731938131826247,31.711105346679688
2017-03-01,31.9194370629913,32.359256744384766
2017-03-02,32.40785678261157,32.1671142578125
2017-03-03,32.125448875790894,32.35693359375
2017-03-06,32.26202162051052,32.25507736206055
2017-03-07,32.190260787540375,32.29674530029297
2017-03-08,32.164801400243604,32.17637634277344
2017-03-09,32.116194602915954,32.10230255126953
2017-03-10,32.23424947297739,32.20878601074219
2017-03-13,32.141653978128474,32.22267150878906
2017-03-14,32.24582816224242,32.174068450927734
2017-03-15,32.271294973252054,32.51435470581055
2017-03-16,32.574525434793216,32.56758117675781
2017-03-17,32.63934639760594,32.405548095703125
2017-03-20,32.500453761984666,32.74583053588867
2017-03-21,32.896301971414346,32.37083053588867
2017-03-22,32.373150596830136,32.73657989501953
2017-03-23,32.69952685533957,32.62082290649414
2017-03-24,32.75508436437389,32.556007385253906
2017-03-27,32.26665494689288,32.611568450927734
2017-03-28,32.61850413642617,33.28749465942383
2017-03-29,33.259726043365966,33.36157989501953
2017-03-30,33.377792370818874,33.317604064941406
2017-03-31,33.26897732131541,33.255088806152344
2017-04-03,33.266667998720514,33.26435089111328
2017-04-04,33.160181470706064,33.51203918457031
2017-04-05,33.38471709229847,33.33842086791992
2017-04-06,33.40092174754032,33.255088806152344
2017-04-07,33.27130155369623,33.18102264404297
2017-04-10,33.24120667710491,33.141666412353516
2017-04-11,33.0884273795252,32.78518295288086
2017-04-12,32.77823532106274,32.82453155517578
2017-04-13,32.8499940329233,32.650917053222656
2017-04-17,32.75046847022792,32.83148956298828
2017-04-18,32.734259408881314,32.685646057128906
2017-04-19,32.84305396640531,32.565269470214844
2017-04-20,32.690286449674474,32.97269821166992
2017-04-21,32.972682512554464,32.93333053588867
2017-04-24,33.21806910614663,33.2504768371582
2017-04-25,33.31297015288324,33.45648956298828
2017-04-26,33.44260624583203,33.25973129272461
2017-04-27,33.31528854815854,33.285194396972656
2017-04-28,33.354627110533805,33.25277328491211
2017-05-01,33.588433880966676,33.9310302734375
2017-05-02,34.15325315777337,34.14630889892578
2017-05-03,33.70186193025296,34.042144775390625
2017-05-04,33.917150535140614,33.919464111328125
2017-05-05,33.972694921289396,34.481964111328125
2017-05-08,34.49815993257278,35.41946792602539
2017-05-09,35.61855503173614,35.64633560180664
2017-05-10,35.56299625541878,35.47734451293945
2017-05-11,35.43550038676426,35.78416061401367
2017-05-12,35.958486725364196,36.283905029296875
2017-05-15,36.26299675628336,36.190940856933594
2017-05-16,36.24672122535091,36.137474060058594
2017-05-17,35.702801439500476,34.92412567138672
2017-05-18,35.16123201100826,35.45642852783203
2017-05-19,35.65167213339255,35.57728958129883
2017-05-22,35.795795415506454,35.79347229003906
2017-05-23,36.00499167515767,35.74930953979492
2017-05-24,35.75859986186376,35.64237976074219
2017-05-25,35.733030108877166,35.76557159423828
2017-05-26,35.79578687164032,35.705135345458984
2017-05-30,35.660975642407706,35.719085693359375
2017-05-31,35.78881875413772,35.507564544677734
2017-06-01,35.602848079550064,35.60517120361328
